Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"The Residence, Mont Kiara","For Sale: RM 10,500,000",Freehold,Bungalow,"12,200 SQ. FT",Semi Furnished,8  Bedrooms,6  Bathrooms,(RM 860.66 psf),"<span class=""view-count"">613</span>",3.173939,101.655378,"Jalan Kiara 1 Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Delima J Apartment, Desa Pandan","For Sale: RM 400,000",Freehold,Apartment,958 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 417.54 psf),"<span class=""view-count"">949</span>",3.1514537370999998,101.7367297411,"Jalan 3/76E, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Casaman, Desa ParkCity","For Sale: RM 3,500,000",Freehold,Terrace,"3,021 SQ. FT",Semi Furnished,4  Bedrooms,5  Bathrooms,(RM 1158.56 psf),"<span class=""view-count"">823</span>",3.1858299355,101.6376918554,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Taman U-Thant, Ampang Hilir","For Sale: RM 32,000,000",Freehold,Bungalow,"19,848 SQ. FT",Fully Furnished,12  Bedrooms,10  Bathrooms,(RM 1612.25 psf),"<span class=""view-count"">3176</span>",3.1583419231,101.7310166359,"Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Binjai Residency, KLCC","For Sale: RM 1,800,000",Freehold,Condominium,"2,208 SQ. FT",Fully Furnished,3 + 1 Bedrooms,5  Bathrooms,(RM 815.22 psf),"<span class=""view-count"">1327</span>",3.15918,101.71700000000001,"Jalan Binjai, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Kiaramas Cendana, Mont Kiara","For Sale: RM 1,850,000",Freehold,Condominium,"2,852 SQ. FT",Fully Furnished,4 + 2 Bedrooms,5  Bathrooms,(RM 648.67 psf),"<span class=""view-count"">581</span>",3.16668,101.64200000000001,"No. 10 Jalan Desa Kiara, Bukit Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Bandar Baru Sri Petaling, Sri Petaling","For Sale: RM 539,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 391.72 psf),"<span class=""view-count"">531</span>",3.0698097547000005,101.69314384459999,"Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur."
"Jalan Sungai Besi, Kuala Lumpur","For Sale: RM 545,000",Freehold,Condominium,"1,377 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 395.79 psf),"<span class=""view-count"">493</span>",3.1265359067,101.71077132229999,
"Taman Cheras Indah, Cheras","For Sale: RM 539,000",Freehold,Condominium,"1,215 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 443.62 psf),"<span class=""view-count"">502</span>",3.1280464197000004,101.7416167259,"Taman Cheras Indah, 55300 Kuala Lumpur, Wilayah Persekutuan"
"Ampang 971, Ampang Hilir","For Sale: RM 539,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 391.72 psf),"<span class=""view-count"">562</span>",3.15809,101.741,"Jalan Ritchie, Desa Pahlawan, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Desa Aman, Cheras","For Sale: RM 549,000",Freehold,Condominium,"1,455 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 377.32 psf),"<span class=""view-count"">526</span>",3.0958216706,101.742464304,"Taman Desa Aman, 56100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Indah, Old Klang Road","Auction 
            @ RM 1,200,000",Freehold,Link,"1,926 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 623.05 psf),"<span class=""view-count"">205</span>",3.079280394,101.6790676117,"Taman Bukit Indah, Taman OUG, 58200 Kuala Lumpur, Wilayah Persekutuan"
"St Regis Residences, KL Sentral","For Sale: RM 10,149,000",Freehold,Serviced Residence,"4,253 SQ. FT",Fully Furnished,2 + 1 Bedrooms,2 + 1 Bathrooms,(RM 2386.32 psf),"<span class=""view-count"">285</span>",3.1369005536000003,101.68879061940001,"Jalan Stesen Sentral, KL Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan"
"Richmond, Mont Kiara","Auction 
            @ RM 626,000",Freehold,Condominium,"1,931 SQ. FT",Unfurnished,0  Bedrooms,0  Bathrooms,(RM 324.18 psf),"<span class=""view-count"">582</span>",3.1732001094,101.6508668661,"No. 3, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 135,000",Freehold,Apartment,646 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 208.98 psf),"<span class=""view-count"">252</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Venice Hill, Batu 9 Cheras","For Sale: RM 340,000",Freehold,Condominium,"1,615 SQ. FT",Fully Furnished,4  Bedrooms,3  Bathrooms,(RM 210.53 psf),"<span class=""view-count"">748</span>",3.08047,101.77342800000001,"Persiaran Puteri 1, Taman Puteri, 43200 Cheras, Selangor ‎"
"Precinct 14, Putrajaya","For Sale: RM 790,000",Freehold,Terrace,"2,000 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 395.0 psf),"<span class=""view-count"">580</span>",2.9525126517,101.7210173607,"Precinct 14, 62100 Putrajaya, Wilayah Persekutuan"
"Precinct 10, Putrajaya","For Sale: RM 1,500,000",Freehold,Semi Detached,"2,929 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 512.12 psf),"<span class=""view-count"">215</span>",2.9516983423000003,101.68797254559999,"Precinct 10, 62250 Putajaya, Wilayah Persekutuan"
"Precinct 16, Putrajaya","For Sale: RM 1,100,000",Freehold,Terrace,"3,800 SQ. FT",Unfurnished,6  Bedrooms,5  Bathrooms,(RM 289.47 psf),"<span class=""view-count"">575</span>",2.9319832999,101.7028641701,"Precinct 16, 62150 Putrajaya, Wilayah Persekutuan"
"New Haven @ Presint 18, Putrajaya","For Sale: RM 1,900,000",Freehold,Semi Detached,"3,700 SQ. FT",Fully Furnished,6  Bedrooms,5  Bathrooms,(RM 513.51 psf),"<span class=""view-count"">246</span>",2.919605,101.69602990000001,
"The Maple Residences, Old Klang Road","For Sale: RM 683,760",Freehold,Condominium,958 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 713.74 psf),"<span class=""view-count"">557</span>",3.0643039,101.68218759999999,
"The Manhattan, Bukit Ceylon","For Sale: RM 1,299,000",Freehold,Condominium,588 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 2209.18 psf),"<span class=""view-count"">822</span>",3.1500932346,101.7075580359,"Persiaran Raja Chulan Road, 50200 Kuala Lumpur, Wilayah Persekutuan"
"Skyville 8, Old Klang Road","For Sale: RM 600,000",Freehold,Serviced Residence,"1,052 SQ. FT",Fully Furnished,2 + 1 Bedrooms,3  Bathrooms,(RM 570.34 psf),"<span class=""view-count"">1054</span>",3.0823926163,101.66775673629999,"5 1/2 Mile, Old Klang Road, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Prima Harmoni 2 @ Bukit Prima Pelangi, Segambut","For Sale: RM 730,000",Freehold,Condominium,"1,407 SQ. FT",Unfurnished,3 + 1 Bedrooms,2 + 1 Bathrooms,(RM 518.83 psf),"<span class=""view-count"">862</span>",3.1793382885000003,101.6444778442,"Bukit Prima Pelangi, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Arte +, Jalan Ampang","For Sale: RM 499,000",Freehold,Serviced Residence,761 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 655.72 psf),"<span class=""view-count"">869</span>",3.1610521920999997,101.74762755629999,"No. 23 Jalan Ampang Ulu 3, Kampung Berembang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Kepong Entrepreneurs Park, Kepong","For Sale: RM 150,000",Freehold,Office,"1,100 SQ. FT",Unfurnished,N / A,N / A,(RM 136.36 psf),"<span class=""view-count"">358</span>",3.2167236139999997,101.6466665268,"Kepong Entrepreneurs Park, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Azelia Residence, Bandar Sri Damansara","For Sale: RM 740,000",Freehold,Condominium,969 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 763.67 psf),"<span class=""view-count"">591</span>",3.1982458111,101.61633133870001,"Damansara Avenue, Bandar Sri Damansara, Kuala Lumpur, Wilayah Persekutuan"
"KL Gateway Premium Residences, Bangsar South","For Sale: RM 1,265,000",Leasehold,Condominium,"1,200 SQ. FT",Fully Furnished,2 + 1 Bedrooms,2  Bathrooms,(RM 1054.17 psf),"<span class=""view-count"">565</span>",3.1138953,101.6640824,
"Parc 3, Cheras","For Sale: RM 897,512",Freehold,Condominium,"1,278 SQ. FT",Semi Furnished,4  Bedrooms,2  Bathrooms,(RM 702.28 psf),"<span class=""view-count"">940</span>",3.1218972252999997,101.7306733131,"Jalan Pudu Perdana, Taman Pudu Ulu, 56100 Kuala Lumpur, Wilayah Persekutuan"
"Tiara Hills, Cheras","For Sale: RM 1,289,000",Freehold,Townhouse,"2,317 SQ. FT",Unfurnished,3 + 1 Bedrooms,3 + 1 Bathrooms,(RM 556.32 psf),"<span class=""view-count"">894</span>",3.0915232082,101.73121553850001,
"Solaris Dutamas, Dutamas","For Sale: RM 740,000",Freehold,Condominium,672 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1101.19 psf),"<span class=""view-count"">555</span>",3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Solaris Dutamas, Dutamas","For Sale: RM 1,400,000",Freehold,Office,"1,400 SQ. FT",Semi Furnished,N / A,N / A,(RM 1000.0 psf),"<span class=""view-count"">299</span>",3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Endah Ria, Sri Petaling","For Sale: RM 450,000",Freehold,Condominium,"1,380 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 326.09 psf),"<span class=""view-count"">577</span>",3.063746,101.700225,"Jalan 1/149e, Taman Endah, 57000 Sri Petaling, Kuala Lumpur, Wilayah Persekutuan"
"Taman Connaught, Cheras","For Sale: RM 539,000",Freehold,Condominium,"1,216 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 443.26 psf),"<span class=""view-count"">497</span>",3.080695,101.735501,"Taman Connaught, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Bandar Baru Sri Petaling, Sri Petaling","For Sale: RM 549,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 398.98 psf),"<span class=""view-count"">546</span>",3.0698097547000005,101.69314384459999,"Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur."
"Taman Bukit Permai, Cheras","For Sale: RM 539,000",Freehold,Condominium,"1,216 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 443.26 psf),"<span class=""view-count"">503</span>",3.1082060325,101.75620794299999,"Taman Bukit Permai, Cheras, 56100 Kuala Lumpur, Wilayah Persekutuan"
"Desa Tun Razak, Bandar Tun Razak","For Sale: RM 549,000",Freehold,Condominium,"1,376 SQ. FT",Fully Furnished,3  Bedrooms,3  Bathrooms,(RM 398.98 psf),"<span class=""view-count"">647</span>",3.0810802345,101.72065258030001,"Desa Tun Razak, 57000 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Taman Midah Apartment, Cheras","For Sale: RM 430,000",Freehold,Condominium,"1,008 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 426.59 psf),"<span class=""view-count"">688</span>",3.1013817956,101.72844707969999,"Jalan Midah 8, Taman Midah, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Axon, Bukit Bintang","For Sale: RM 656,801",Freehold,Serviced Residence,651 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1008.91 psf),"<span class=""view-count"">823</span>",3.1453335,101.7134907,"Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur"
"Heritage, Setapak","For Sale: RM 369,000",Freehold,Condominium,"1,173 SQ. FT",Semi Furnished,4  Bedrooms,2  Bathrooms,(RM 314.58 psf),"<span class=""view-count"">420</span>",3.1860013316000004,101.70101881030001,"Jalan Pahang, Sentul Pasar, Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Sri Ayu, Setiawangsa","For Sale: RM 560,000",Freehold,Condominium,"1,090 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 513.76 psf),"<span class=""view-count"">788</span>",3.178578,101.74509300000001,"Jalan 14/55A, Taman Setiawangsa, 54200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Batu, Jinjang","For Sale: RM 998,000",Freehold,Terrace,"2,400 SQ. FT",Semi Furnished,5  Bedrooms,3  Bathrooms,(RM 415.83 psf),"<span class=""view-count"">3401</span>",3.2005484686,101.6655492783,"Taman Batu, Jinjang Selatan, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Segambut, Segambut","For Sale: RM 1,330,000",Freehold,Terrace,"4,000 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 332.5 psf),"<span class=""view-count"">1298</span>",3.1987059855,101.65657997129999,"Taman Sri Segambut, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Permata Fadason, Jinjang","For Sale: RM 150,000",Freehold,Apartment,650 SQ. FT,Semi Furnished,3  Bedrooms,1  Bathrooms,(RM 230.77 psf),"<span class=""view-count"">4154</span>",3.2137885404000004,101.6542410851,"Jalan 2/17, Taman Fadason, 52000 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Mutiara Fadason, Jinjang","For Sale: RM 145,000",Freehold,Apartment,650 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 223.08 psf),"<span class=""view-count"">2139</span>",3.2128030394,101.65391922,"Jalan 2/17, Off Jalan Kepong, Taman Fadason, 52000, Kuala Lumpur"
"Taman Indah Perdana, Kepong","For Sale: RM 200,000",Freehold,Apartment,836 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 239.23 psf),"<span class=""view-count"">2031</span>",3.2184589455,101.6365814209,"Taman Indah Perdana, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Sri Intan 1, Jalan Ipoh","For Sale: RM 295,000",Freehold,Condominium,904 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 326.33 psf),"<span class=""view-count"">2044</span>",3.196414,101.67491600000001,"No. 17 Lengkok Selingsing, Off Jalan Selinsing Batu 5, Off Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Fadason Park, Jinjang","For Sale: RM 320,000",Freehold,Condominium,845 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 378.7 psf),"<span class=""view-count"">2637</span>",3.2132529420999996,101.6529107094,"Fadason Park, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Menjalara, Bandar Menjalara","For Sale: RM 495,000",Freehold,Condominium,967 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 511.89 psf),"<span class=""view-count"">1941</span>",3.1940997632,101.6299670935,"No. 1, Jalan Menjalara Idaman, Bandar Sri Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Sri Intan 1, Jalan Ipoh","For Sale: RM 399,000",Freehold,Condominium,"1,192 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 334.73 psf),"<span class=""view-count"">2228</span>",3.196414,101.67491600000001,"No. 17 Lengkok Selingsing, Off Jalan Selinsing Batu 5, Off Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Jinjang Utara, Jinjang","For Sale: RM 3,200,000",Freehold,Shop,"3,200 SQ. FT",Semi Furnished,N / A,N / A,(RM 1000.0 psf),"<span class=""view-count"">1355</span>",3.2152453663,101.6598415375,"Jinjang Utara, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Vivo Residential @ 9 Seputeh, Old Klang Road","For Sale: RM 850,000",Freehold,Serviced Residence,"1,288 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 659.94 psf),"<span class=""view-count"">582</span>",3.1059348628,101.6767501831,"Jalan Klang Lama, Batu 3 1/2, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Arte +, Jalan Ampang","For Sale: RM 499,000",Freehold,Serviced Residence,761 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 655.72 psf),"<span class=""view-count"">877</span>",3.1610521920999997,101.74762755629999,"No. 23 Jalan Ampang Ulu 3, Kampung Berembang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Inwood Residences, Pantai","For Sale: RM 968,000",Freehold,Condominium,"1,215 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 796.71 psf),"<span class=""view-count"">601</span>",3.0971929565,101.6660642624,"Jalan Pantai Murni 1, Pantai Hillpark, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 10, Putrajaya","For Sale: RM 4,300,000",Freehold,Bungalow,"7,700 SQ. FT",Fully Furnished,11  Bedrooms,9  Bathrooms,(RM 558.44 psf),"<span class=""view-count"">404</span>",2.9516983423000003,101.68797254559999,"Precinct 10, 62250 Putajaya, Wilayah Persekutuan"
"Precinct 8, Putrajaya","For Sale: RM 3,400,000",Freehold,Semi Detached,"5,300 SQ. FT",Fully Furnished,5  Bedrooms,5  Bathrooms,(RM 641.51 psf),"<span class=""view-count"">246</span>",2.9339226755000003,101.68200731280001,"Precinct 8, 62250 Putrajaya, Wilayah Persekutuan"
"Connaught Avenue, Cheras","For Sale: RM 340,000",Freehold,Condominium,950 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 357.89 psf),"<span class=""view-count"">616</span>",3.0793339607999997,101.74178302290001,"Jalan Cheras, Taman Connaught, 56000 Kuala Lumpur, Wilayah Persekutuan"
"The Maple Residences, Old Klang Road","For Sale: RM 560,000",Freehold,Condominium,808 SQ. FT,Semi Furnished,2 + 1 Bedrooms,2  Bathrooms,(RM 676.0 psf),"<span class=""view-count"">569</span>",3.0643039,101.68218759999999,
"Bandar Baru Sri Petaling, Sri Petaling","For Sale: RM 632,000",Freehold,Terrace,"2,000 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 316.0 psf),"<span class=""view-count"">505</span>",3.0698097547000005,101.69314384459999,"Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur."
"TTDI Ascencia, TTDI","For Sale: RM 1,800,000",Freehold,Condominium,"1,393 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 1292.18 psf),"<span class=""view-count"">643</span>",3.137741505,101.6294145584,"Jalan Damansara, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Danau Suria, Putrajaya","For Sale: RM 3,195,500",Freehold,Bungalow,"4,220 SQ. FT",Unfurnished,4 + 2 Bedrooms,6  Bathrooms,(RM 757.23 psf),"<span class=""view-count"">428</span>",2.9289617245999997,101.6984224319,
"The Scott Garden, Old Klang Road","For Sale: RM 283,000",Freehold,So Ho/Studio,764 SQ. FT,Semi Furnished,1  Bedrooms,2  Bathrooms,(RM 370.42 psf),"<span class=""view-count"">306</span>",3.0948896236000003,101.6738694906,"No. 289, Jalan Kelang Lama, Batu 4, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Mas Kiara Residences, TTDI","For Sale: RM 800,000",Freehold,Condominium,"1,453 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 550.58 psf),"<span class=""view-count"">448</span>",3.1567243282999997,101.6283926368,"Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Sri Bukit Persekutuan, Bangsar","For Sale: RM 10,000,000",Freehold,Bungalow,"6,000 SQ. FT",Fully Furnished,6  Bedrooms,5  Bathrooms,(RM 1666.67 psf),"<span class=""view-count"">1254</span>",3.1372169999999997,101.68429300000001,"Persiaran Persekutuan, Federal Hill, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Oxley Towers, Kuala Lumpur","For Sale: RM 2,011,600",Freehold,Serviced Residence,956 SQ. FT,Semi Furnished,2 + 1 Bedrooms,2  Bathrooms,(RM 2104.18 psf),"<span class=""view-count"">1520</span>",3.1591346000000002,101.7150595,
"Laman Damaisari, Segambut","For Sale: RM 2,900,000",Freehold,Semi Detached,"4,100 SQ. FT",Semi Furnished,6  Bedrooms,7  Bathrooms,(RM 707.32 psf),"<span class=""view-count"">453</span>",3.1801577807999997,101.65220662950001,"No. 1, Jalan 1/6, Bukit Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Solaris Dutamas, Dutamas","For Sale: RM 880,000",Freehold,Condominium,997 SQ. FT,Fully Furnished,1 + 1 Bedrooms,1  Bathrooms,(RM 882.65 psf),"<span class=""view-count"">553</span>",3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Anjung Hijau, Bukit Jalil","For Sale: RM 420,000",Freehold,Condominium,"1,022 SQ. FT",Semi Furnished,0 + 3 Bedrooms,0 + 2 Bathrooms,(RM 410.96 psf),"<span class=""view-count"">579</span>",3.0555393568,101.67493700979999,"Jalan 1/155B, Bandar Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Sentul Point, Sentul","For Sale: RM 300,000",Freehold,Condominium,721 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 416.09 psf),"<span class=""view-count"">890</span>",3.2024552208999997,101.68889522549999,"Jalan Sentul Pasar, 51000 Sentul, Kuala Lumpur"
"The Tamarind, Sentul","For Sale: RM 486,000",Freehold,Condominium,"1,345 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 361.34 psf),"<span class=""view-count"">449</span>",3.18099,101.691,"Sentul East, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Pandan, Cheras","For Sale: RM 690,000",Freehold,Terrace,"1,080 SQ. FT",Unfurnished,4  Bedrooms,3  Bathrooms,(RM 638.89 psf),"<span class=""view-count"">1848</span>",3.1067759414,101.7532444709,
"Arena Green, Bukit Jalil","For Sale: RM 295,000",Freehold,Apartment,742 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 397.57 psf),"<span class=""view-count"">764</span>",3.0523681314999997,101.687720418,"Jalan 1/115a, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Cheras, Cheras","For Sale: RM 289,999",Freehold,Apartment,872 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 332.57 psf),"<span class=""view-count"">719</span>",3.0716953186000002,101.7483115196,"Taman Bukit Cheras, Batu 9 Cheras, 43200 Kuala Lumpur"
"Villa Tropika @ Pudu Impian II, Cheras","For Sale: RM 370,000",Freehold,Condominium,950 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 389.47 psf),"<span class=""view-count"">722</span>",3.1186512074,101.73075914379999,
"Kenwingston Platz Residence, Setapak","For Sale: RM 400,000",Freehold,Serviced Residence,808 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 495.05 psf),"<span class=""view-count"">215</span>",3.2003212000000003,101.70374190000001,
"SD12, Bandar Sri Damansara","For Sale: RM 745,000",Freehold,Terrace,"2,360 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 315.68 psf),"<span class=""view-count"">455</span>",3.1939712170999996,101.6052424908,"Jalan SD12, Bandar Sri Damansara, 52200 Selangor"
"Suria Magna, Kepong","For Sale: RM 180,000",Leasehold,Apartment,645 SQ. FT,Unfurnished,2  Bedrooms,2  Bathrooms,(RM 279.07 psf),"<span class=""view-count"">738</span>",3.2113676339999997,101.64080321790001,"Jalan Prima 3, Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Riverville Residences, Old Klang Road","For Sale: RM 590,000",Freehold,Condominium,"1,210 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 487.6 psf),"<span class=""view-count"">618</span>",3.0752146717,101.6551852226,"Jalan Taman Sri Sentosa, 58000 Kuala Lumpur, Wilayah Persekutuan"
"Changkat View, Dutamas","For Sale: RM 500,000",Freehold,Condominium,"1,100 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 454.55 psf),"<span class=""view-count"">622</span>",3.17827,101.66,"No. 18 Jalan Dutamas Raya, Taman Segambut SPPK, 51200 Kuala Lumpur, Wilayah Persekutuan"
"The Henge Residence, Kepong","For Sale: RM 500,000",Freehold,Condominium,"1,100 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 454.55 psf),"<span class=""view-count"">551</span>",3.2206441736,101.6425037384,"Taman Metropolitan Kepong, 52100 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur","Auction 
            @ RM 4,738,500",Freehold,Bungalow,,Unfurnished,8  Bedrooms,6  Bathrooms,(RM 0.0 psf),"<span class=""view-count"">557</span>",3.149137,101.65339399999999,
"Country Heights Damansara, Kuala Lumpur","For Sale: RM 2,241,000",Freehold,Land,,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 0.0 psf),"<span class=""view-count"">293</span>",3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Sinar, Segambut","For Sale: RM 680,000",Freehold,Terrace,"1,200 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 566.67 psf),"<span class=""view-count"">1019</span>",3.1876081682999997,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Taman Sri Sinar, Segambut","For Sale: RM 660,000",Freehold,Terrace,"1,200 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 550.0 psf),"<span class=""view-count"">984</span>",3.1876081682999997,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Richmond, Mont Kiara","For Sale: RM 626,000",Freehold,Condominium,"1,931 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 324.18 psf),"<span class=""view-count"">624</span>",3.1732001094,101.6508668661,"No. 3, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Infiniti3 Residences, Wangsa Maju","For Sale: RM 475,000",Freehold,Condominium,"1,085 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 437.79 psf),"<span class=""view-count"">569</span>",3.1940783388,101.7384624481,"Jalan 34/26, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Amaya Maluri, Cheras","For Sale: RM 342,000",Freehold,Condominium,662 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 516.62 psf),"<span class=""view-count"">624</span>",3.1274143613,101.7291900516,"Jalan Jejaka 2, Taman Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan"
