Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Taman Midah, Cheras",7500000.0,1,9,6400.0,Unfurnished,3,3,1171.88,655,3.0970215459,101.7290639877,"Taman Midah, 56000 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Kiara View, Mont Kiara",2580000.0,2,7,5444.0,Unfurnished,6,6,473.92,684,3.161149,101.643684,"Jalan Puncak Kiara Utama, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Duta Nusantara, Dutamas",4700000.0,1,7,4037.0,Semi Furnished,6,5,1164.23,676,3.167533,101.665378,"Jalan Sri Hartamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Amarin Kiara, Mont Kiara",4200000.0,1,7,4037.0,Semi Furnished,5,5,1040.38,600,3.168347,101.644199,"Jalan Desa Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",1350000.0,1,3,2200.0,Fully Furnished,12,4,613.64,825,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"11 Mont Kiara, Mont Kiara",5800000.0,1,2,5693.0,Semi Furnished,6,6,1018.8,991,3.16892,101.655,"Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiara View, Mont Kiara",2750000.0,2,7,4200.0,Fully Furnished,6,5,654.76,699,3.161149,101.643684,"Jalan Puncak Kiara Utama, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"TTDI Hills, TTDI",7950000.0,1,10,8000.0,Semi Furnished,7,6,993.75,1255,3.1555138087,101.63004755969999,"Changkat Datuk Sulaiman 1, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Kiaramas Danai, Mont Kiara",1850000.0,1,2,2020.0,Fully Furnished,4,4,915.84,824,3.1660227857,101.6421979666,"Jalan Desa Kiara, Taman Sri Hartamas, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",6000000.0,1,10,6000.0,Semi Furnished,6,7,1000.0,855,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Jalan Bangsar, Kuala Lumpur",1800000.0,1,3,1900.0,Semi Furnished,4,2,947.37,851,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Damansara Heights, Kuala Lumpur",7500000.0,1,10,5500.0,Semi Furnished,6,6,1363.64,906,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Burhanuddin Helmi, TTDI",5000000.0,1,10,5000.0,Unfurnished,5,4,1000.0,880,3.1478864316000004,101.6195011139,"Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Villa Aseana, Mont Kiara",3200000.0,1,7,4000.0,Semi Furnished,6,6,800.0,563,3.172386,101.657985,"Changkat Duta Kiara 1, Puncak Kiara, 50480 Mont Kiara, Wilayah Persekutuan"
"Zenia, Desa ParkCity",2600000.0,1,15,3400.0,Semi Furnished,5,6,764.71,785,3.1848,101.627,"No. 3 Jalan Residen 2, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Desa Sri Hartamas, Sri Hartamas",2800000.0,1,15,2000.0,Semi Furnished,4,3,1400.0,520,3.160184,101.649156,"Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Datuk Sulaiman, TTDI",1700000.0,1,15,1800.0,Semi Furnished,4,3,944.44,492,3.1537140955000003,101.62984371190001,"Datuk Sulaiman, TTDI"
"Datuk Sulaiman, TTDI",1800000.0,1,15,2000.0,Semi Furnished,4,3,900.0,469,3.1537140955000003,101.62984371190001,"Datuk Sulaiman, TTDI"
"Burhanuddin Helmi, TTDI",5200000.0,1,9,2125.0,Unfurnished,3,3,2447.06,443,3.1478864316000004,101.6195011139,"Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Casaman, Desa ParkCity",3600000.0,1,3,4437.0,Unfurnished,5,5,811.36,1035,3.1858299355,101.6376918554,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Nadia, Desa ParkCity",2500000.0,1,15,2800.0,Semi Furnished,5,4,892.86,712,3.18853,101.63,"No. 10 Persiaran Residen, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Kiara 9, Mont Kiara",3900000.0,1,3,4672.0,Semi Furnished,5,6,834.76,874,3.169922,101.648458,"No. 22, Jalan Kiara 3, Month Kiara 50480 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur",3200000.0,1,16,3000.0,Unfurnished,4,3,1066.67,693,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Jalan Bangsar, Kuala Lumpur",2500000.0,1,15,2000.0,Unfurnished,4,3,1250.0,446,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Nadia, Desa ParkCity",1900000.0,1,15,2400.0,Unfurnished,4,0,791.67,644,3.18853,101.63,"No. 10 Persiaran Residen, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur",2700000.0,1,15,2500.0,Semi Furnished,7,3,1080.0,410,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Impian Villa, Mont Kiara",2700000.0,1,3,4266.0,Semi Furnished,7,5,632.91,855,3.1737517972000004,101.6504457593,"Jalan Segambut, 521000 Kuala Lumpur, Wilayah Persekutuan"
"Kiara 9, Mont Kiara",4200000.0,1,3,4672.0,Semi Furnished,5,6,898.97,973,3.169922,101.648458,"No. 22, Jalan Kiara 3, Month Kiara 50480 Kuala Lumpur, Wilayah Persekutuan"
"Duta Nusantara, Dutamas",4800000.0,1,7,4200.0,Unfurnished,6,5,1142.86,665,3.167533,101.665378,"Jalan Sri Hartamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Flora Murni, Mont Kiara",4500000.0,1,7,4110.0,Unfurnished,7,5,1094.89,713,3.16613,101.649,"Jalan Kiara 3, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiara 9, Mont Kiara",2700000.0,1,14,2691.0,Fully Furnished,4,5,1003.34,532,3.169922,101.648458,"No. 22, Jalan Kiara 3, Month Kiara 50480 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",7950000.0,1,10,6000.0,Semi Furnished,7,6,1325.0,753,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"The Trillium, Sungai Besi",2300000.0,1,9,5400.0,Unfurnished,3,3,425.93,542,3.061238968,101.71023488040001,"Jalan Tasik Utama 6, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Duta Tropika, Dutamas",4800000.0,1,7,3800.0,Semi Furnished,5,6,1263.16,666,3.169633,101.665453,"Jalan Dutamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiara Hills, Mont Kiara",7200000.0,1,10,7000.0,Semi Furnished,6,2,1028.57,1007,3.162713,101.646538,"Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Rahim Kajai, TTDI",1800000.0,1,15,2000.0,Unfurnished,4,3,900.0,534,3.1562744008,101.61855697629998,"Rahim Kajai, TTDI"
"Country Heights Damansara, Kuala Lumpur",5000000.0,1,10,9000.0,Semi Furnished,7,6,555.56,1052,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Burhanuddin Helmi, TTDI",1880000.0,1,15,2100.0,Semi Furnished,4,3,895.24,689,3.1478864316000004,101.6195011139,"Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Kensington Park, Dutamas",2450000.0,1,15,2900.0,Unfurnished,5,3,844.83,662,3.181674,101.663125,"Dutamas, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Zaaba, TTDI",4700000.0,1,9,1875.0,Unfurnished,3,3,2506.67,716,3.1447369084,101.6254448891,"Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Solaris Mont Kiara, Mont Kiara",8000000.0,1,9,1680.0,Unfurnished,3,3,4761.9,644,3.175343,101.659198,"Jalan Solaris 3, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Puncak Kiara, Mont Kiara",3410000.0,1,6,6200.0,Unfurnished,0,0,550.0,701,3.1713147277,101.6579049826,"No. 3 Changkat Duta Kiara, Puncak Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Changkat Kiara, Dutamas",2350000.0,1,7,3100.0,Semi Furnished,7,6,758.06,662,3.1827555137,101.66173517700001,"Jalan Dutamas Cempaka 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Changkat Kiara, Dutamas",2600000.0,1,7,4000.0,Semi Furnished,4,4,650.0,589,3.1827555137,101.66173517700001,"Jalan Dutamas Cempaka 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Mesra Terrace, Dutamas",2500000.0,1,7,3800.0,Semi Furnished,5,6,657.89,697,3.180731,101.655679,"No. 74-3 Jalan 27/70A, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Mesra Terrace, Dutamas",2100000.0,1,7,4333.0,Semi Furnished,5,6,484.65,703,3.180731,101.655679,"No. 74-3 Jalan 27/70A, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Mesra Terrace, Dutamas",1850000.0,1,7,3719.0,Unfurnished,5,5,497.45,757,3.180731,101.655679,"No. 74-3 Jalan 27/70A, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Lakeville Residence, Jalan Ipoh",3800000.0,1,9,4790.0,Unfurnished,3,3,793.32,793,3.2097822585,101.66788816450001,"Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Kuala Lumpur, Wilayah Persekutuan"
"Villa Aseana, Mont Kiara",3200000.0,1,3,3800.0,Unfurnished,5,5,842.11,1048,3.172386,101.657985,"Changkat Duta Kiara 1, Puncak Kiara, 50480 Mont Kiara, Wilayah Persekutuan"
"Mesra Terrace, Dutamas",2200000.0,1,7,3719.0,Unfurnished,5,1,591.56,663,3.180731,101.655679,"No. 74-3 Jalan 27/70A, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"3rd Mile Square, Old Klang Road",3600000.0,1,9,5980.0,Unfurnished,3,3,602.01,786,3.1041297079000003,101.67751461270001,"No. 151, Jalan Klang Lama, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Kensington Park, Dutamas",2600000.0,1,15,2800.0,Unfurnished,5,5,928.57,695,3.181674,101.663125,"Dutamas, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Radin Bagus, Sri Petaling",4480000.0,2,9,6120.0,Unfurnished,3,3,732.03,796,3.07103,101.6929484,"Jalan Radin Bagus, Sri Petaling"
"Rampai Business Park, Setapak",5600000.0,1,9,10930.0,Unfurnished,3,3,512.35,716,3.1983846218000003,101.7282378674,"Jalan Rampai Niaga, Rampai Business Park, 53300 Kuala Lumpur,"
"Taman Shamelin Perkasa, Cheras",5500000.0,1,12,8200.0,Unfurnished,3,2,670.73,821,3.1253467778,101.7375397682,"Taman Shamelin Perkasa, Cheras, 55300 Kuala Lumpur, Wilayah Persekutuan"
"Kiara Hills, Mont Kiara",3600000.0,1,3,4900.0,Semi Furnished,6,5,734.69,1015,3.162713,101.646538,"Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",9800000.0,1,10,9000.0,Fully Furnished,8,9,1088.89,774,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Zenia, Desa ParkCity",2650000.0,1,3,2851.0,Fully Furnished,4,4,929.5,1060,3.1848,101.627,"No. 3 Jalan Residen 2, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"11 Mont Kiara, Mont Kiara",3000000.0,1,2,3700.0,Semi Furnished,5,6,810.81,886,3.16892,101.655,"Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiara View, Mont Kiara",3200000.0,1,7,4644.0,Semi Furnished,6,5,689.06,774,3.161149,101.643684,"Jalan Puncak Kiara Utama, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiara View, Mont Kiara",2600000.0,1,7,3800.0,Semi Furnished,6,5,684.21,839,3.161149,101.643684,"Jalan Puncak Kiara Utama, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Breezeway, Desa ParkCity",3600000.0,1,3,3656.0,Fully Furnished,7,6,984.68,1116,3.1846520000000003,101.634101,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur",6300000.0,1,10,4000.0,Semi Furnished,5,5,1575.0,925,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Duta Tropika, Dutamas",3700000.0,1,7,4300.0,Semi Furnished,6,6,860.47,714,3.169633,101.665453,"Jalan Dutamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Mansions, Desa ParkCity",6150000.0,1,15,7000.0,Fully Furnished,8,9,878.57,682,3.1843195064,101.639816165,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Sinaran TTDI, TTDI",2100000.0,1,11,2061.0,Fully Furnished,2,1,1018.92,763,3.140527,101.627194,"Lot 29510, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Sinaran TTDI, TTDI",5700000.0,1,9,3260.0,Semi Furnished,3,3,1748.47,919,3.140527,101.627194,"Lot 29510, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"The Northshore Gardens, Desa ParkCity",2000000.0,1,2,1948.0,Semi Furnished,4,4,1026.69,953,3.1873400000000003,101.626496,"Persiaran Residen 2, Desa Parkcity, 52200 Kuala Lumpur"
"Duta Nusantara, Dutamas",8000000.0,1,10,6000.0,Semi Furnished,7,7,1333.33,1271,3.167533,101.665378,"Jalan Sri Hartamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Sinaran TTDI, TTDI",12000000.0,1,11,9400.0,Semi Furnished,2,1,1276.6,833,3.140527,101.627194,"Lot 29510, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"The Trillium, Sungai Besi",2390000.0,2,9,5400.0,Unfurnished,3,3,442.59,720,3.061238968,101.71023488040001,"Jalan Tasik Utama 6, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Arkadia, Desa ParkCity",978300.0,1,11,1087.0,Semi Furnished,2,1,900.0,729,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Arkadia, Desa ParkCity",5500000.0,1,9,3250.0,Unfurnished,3,3,1692.31,968,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Ridgewood, Desa ParkCity",7958000.0,1,6,1.0,Unfurnished,0,0,7958000.0,876,3.18191,101.639,"Jalan Desa Bistari, Desa Parkcity, 52200 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Plaza Arkadia, Desa ParkCity",1180000.0,1,11,1184.0,Unfurnished,2,1,996.62,769,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Trillium, Sungai Besi",3900000.0,2,9,7800.0,Unfurnished,3,3,500.0,712,3.061238968,101.71023488040001,"Jalan Tasik Utama 6, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Residensi 22, Mont Kiara",3000000.0,1,2,3043.0,Fully Furnished,5,0,985.87,1424,3.1681063572,101.6498798132,"Jalan Kiara 3, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Grove, Sungai Besi",2480000.0,2,7,4435.0,Semi Furnished,5,5,559.19,736,3.0568678403,101.7107176781,"Lake Fields, Taman Tasik Damai, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Residensi 22, Mont Kiara",1780000.0,1,2,1878.0,Fully Furnished,4,0,947.82,1309,3.1681063572,101.6498798132,"Jalan Kiara 3, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Residensi 22, Mont Kiara",2600000.0,1,2,2973.0,Semi Furnished,5,0,874.54,1303,3.1681063572,101.6498798132,"Jalan Kiara 3, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Duta Tropika, Dutamas",4500000.0,1,3,5800.0,Fully Furnished,5,5,775.86,1185,3.169633,101.665453,"Jalan Dutamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",6988888.0,1,10,6000.0,Semi Furnished,8,8,1164.81,924,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Zenia, Desa ParkCity",1500000.0,1,2,1400.0,Semi Furnished,3,2,1071.43,1359,3.1848,101.627,"No. 3 Jalan Residen 2, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Arkadia, Desa ParkCity",4500000.0,1,9,2120.0,Unfurnished,3,3,2122.64,1025,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Kiara Hills, Mont Kiara",6500000.0,1,10,7500.0,Semi Furnished,6,6,866.67,1481,3.162713,101.646538,"Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Greens, TTDI",1680000.0,1,2,1445.0,Semi Furnished,3,2,1162.63,1918,3.1384806846,101.6304150224,"Jalan Wan Kadir, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Plaza Arkadia, Desa ParkCity",795000.0,1,13,810.0,Unfurnished,1,1,981.48,1183,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Westside Three, Desa ParkCity",1300000.0,1,2,1307.0,Unfurnished,3,2,994.64,1586,3.1840516996,101.6244792938,"Persiaran Residen, Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Adora, Desa ParkCity",2300000.0,1,3,2380.0,Unfurnished,4,4,966.39,1567,3.18686,101.624,"No. 2A Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Westside One, Desa ParkCity",1380000.0,1,2,1378.0,Unfurnished,3,2,1001.45,1281,3.1856371149,101.6232401133,"No. 1 Jalan Residen Utama, Desa Parkcity, 52200 Kepong, Kuala Lumpur"
"The Northshore Gardens, Desa ParkCity",2500000.0,1,2,2454.0,Unfurnished,5,5,1018.74,1410,3.1873400000000003,101.626496,"Persiaran Residen 2, Desa Parkcity, 52200 Kuala Lumpur"
"The Breezeway, Desa ParkCity",2900000.0,1,3,3211.0,Unfurnished,3,0,903.15,1622,3.1846520000000003,101.634101,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"One Central Park, Desa ParkCity",1400000.0,1,2,1337.0,Unfurnished,2,0,1047.12,1834,3.1863976849,101.62607789040001,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Westside One, Desa ParkCity",1650000.0,1,2,2022.0,Unfurnished,4,0,816.02,939,3.1856371149,101.6232401133,"No. 1 Jalan Residen Utama, Desa Parkcity, 52200 Kepong, Kuala Lumpur"
"Plaza Arkadia, Desa ParkCity",2200000.0,1,9,1593.0,Unfurnished,3,3,1381.04,1114,3.1863762604000003,101.6353368759,"Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"The Westside Two, Desa ParkCity",1450000.0,1,2,1680.0,Unfurnished,4,0,863.1,922,3.1843516433,101.6231703758,"Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Nadia, Desa ParkCity",1150000.0,1,2,1150.0,Semi Furnished,3,3,1000.0,1316,3.18853,101.63,"No. 10 Persiaran Residen, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Nadia, Desa ParkCity",900000.0,1,2,1184.0,Semi Furnished,3,2,760.14,1501,3.18853,101.63,"No. 10 Persiaran Residen, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"The Ridgewood, Desa ParkCity",5900000.0,1,7,4500.0,Unfurnished,5,5,1311.11,897,3.18191,101.639,"Jalan Desa Bistari, Desa Parkcity, 52200 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"SouthLake, Desa ParkCity",2000000.0,1,3,2100.0,Unfurnished,4,4,952.38,1514,3.18362,101.63,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Zenia, Desa ParkCity",2800000.0,1,3,3500.0,Unfurnished,4,4,800.0,1476,3.1848,101.627,"No. 3 Jalan Residen 2, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Zenia, Desa ParkCity",1100000.0,1,2,1087.0,Unfurnished,2,2,1011.96,1632,3.1848,101.627,"No. 3 Jalan Residen 2, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Amelia, Desa ParkCity",3800000.0,1,3,3400.0,Unfurnished,5,5,1117.65,1582,3.18669,101.64,"Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"Nadia, Desa ParkCity",1950000.0,1,3,2400.0,Fully Furnished,4,4,812.5,1574,3.18853,101.63,"No. 10 Persiaran Residen, Desa ParkCity, 52000 Kuala Lumpur, Wilayah Persekutuan"
"The Breezeway, Desa ParkCity",1350000.0,1,2,1292.0,Unfurnished,2,2,1044.89,1538,3.1846520000000003,101.634101,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"ParkCity Heights, Desa ParkCity",8300000.0,1,10,7000.0,Unfurnished,6,6,1185.71,1722,3.183794605,101.6381156445,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur",5000000.0,1,10,6000.0,Unfurnished,6,6,833.33,1269,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Adiva, Desa ParkCity",2500000.0,1,3,3000.0,Unfurnished,5,5,833.33,1468,3.18909,101.628,"Desa ParkCity, 52000 Kuala Lumpur"
"The Mansions, Desa ParkCity",5600000.0,1,3,6213.0,Unfurnished,6,6,901.34,1357,3.1843195064,101.639816165,"Desa ParkCity, 52200 Kuala Lumpur, Wilayah Persekutuan"
"Adiva, Desa ParkCity",3000000.0,1,3,3000.0,Unfurnished,5,4,1000.0,1492,3.18909,101.628,"Desa ParkCity, 52000 Kuala Lumpur"
"Duta Nusantara, Dutamas",5000000.0,1,7,3800.0,Unfurnished,6,5,1315.79,937,3.167533,101.665378,"Jalan Sri Hartamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Duta Tropika, Dutamas",4200000.0,1,7,3800.0,Unfurnished,6,5,1105.26,856,3.169633,101.665453,"Jalan Dutamas 1, Off Jalan Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Serene Kiara, Mont Kiara",3300000.0,1,7,4400.0,Unfurnished,5,5,750.0,1166,3.1615342551,101.642037034,"Off Jalan Puncak Kiara, 50480 Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
"Villa Aseana, Mont Kiara",3500000.0,1,7,4000.0,Fully Furnished,6,6,875.0,832,3.172386,101.657985,"Changkat Duta Kiara 1, Puncak Kiara, 50480 Mont Kiara, Wilayah Persekutuan"
"The Oval, KLCC",3800000.0,1,1,3897.0,Unfurnished,4,4,975.11,858,3.15634,101.719,"Jalan Desa Kudalari, 50400 Kuala Lumpur, Wilayah Persekutuan"
"11 Mont Kiara, Mont Kiara",3000000.0,1,2,3729.0,Unfurnished,5,6,804.51,1366,3.16892,101.655,"Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Solaris Dutamas, Dutamas",950000.0,1,2,1060.0,Unfurnished,2,2,896.23,1462,3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Kiaramas Cendana, Mont Kiara",1850000.0,1,2,3400.0,Fully Furnished,6,5,544.12,1683,3.16668,101.642,"No. 10 Jalan Desa Kiara, Bukit Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Country Heights Damansara, Kuala Lumpur",3300000.0,1,6,35815.41463414634,Unfurnished,0,0,0.0,850,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"The Residence, TTDI",1390000.0,1,2,1800.0,Unfurnished,4,4,772.22,2323,3.13825,101.631,"Jalan Wan Kadir 5, Taman Tun Dr Ismail, 60000 Kuala Lumpur"
"Villa Serene Kiara, Mont Kiara",3800000.0,1,7,5400.0,Unfurnished,6,5,703.7,1033,3.1634410795,101.6365814209,"Villa Serene Kiara, Mont Kiara"
"Villa Serene Kiara, Mont Kiara",3850000.0,1,7,5400.0,Unfurnished,6,5,712.96,831,3.1634410795,101.6365814209,"Villa Serene Kiara, Mont Kiara"
"Villa Serene Kiara, Mont Kiara",3700000.0,1,7,5406.0,Unfurnished,6,6,684.42,804,3.1634410795,101.6365814209,"Villa Serene Kiara, Mont Kiara"
"Rahim Kajai, TTDI",3950000.0,1,9,5400.0,Unfurnished,3,3,731.48,1036,3.1562744008,101.61855697629998,"Rahim Kajai, TTDI"
"Desa Sri Hartamas, Sri Hartamas",1800000.0,1,3,2200.0,Unfurnished,4,0,818.18,1760,3.160184,101.649156,"Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Datuk Sulaiman, TTDI",4500000.0,1,9,5400.0,Unfurnished,3,3,833.33,891,3.1537140955000003,101.62984371190001,"Datuk Sulaiman, TTDI"
"Villa Serene Kiara, Mont Kiara",3200000.0,1,7,3600.0,Unfurnished,5,5,888.89,1122,3.1634410795,101.6365814209,"Villa Serene Kiara, Mont Kiara"
"Taman Sri Hartamas, Sri Hartamas",1450000.0,1,3,2200.0,Unfurnished,3,3,659.09,1757,3.161641,101.653748,"Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Country Heights Damansara, Kuala Lumpur",7000000.0,1,10,6000.0,Semi Furnished,3,5,1166.67,1720,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Country Heights Damansara, Kuala Lumpur",9500000.0,1,10,16000.0,Unfurnished,7,10,593.75,1701,3.17861,101.628428,"Jalan Sungai Penchala, Kampung Sungai Penchala, 60000 Penchala, Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur",2500000.0,1,3,2101.676452217364,Semi Furnished,5,4,2500000.0,1348,3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Serene Kiara, Mont Kiara",3700000.0,1,7,4410.0,Semi Furnished,6,5,839.0,2412,3.1615342551,101.642037034,"Off Jalan Puncak Kiara, 50480 Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
